"时间戳","主键ID","行业分类ID","监管企业大类","监管企业小类","粉尘种类","粉尘种类小类","集中除尘系统干式数量","集中除尘系统湿式数量","单班涉粉作业人数","钢铁企业json数据","高炉数量","高炉信息","转炉数量","转炉信息","电炉数量","电炉信息","煤气柜数量","煤气柜信息","氨罐数量","氨罐信息","铝加工企业json数据","深井浇筑系统数量","钢丝绳式提升装置数量","液压式提升装置数量","熔炼炉事故联锁装置","流槽及铸造系统事故联锁装置","存在附属污水处理设施设备企业","存在造纸企业","存在酱腌菜企业","删除标识","备注","上报历史id","所选设备","涉炉企业内容","粉尘涉爆企业内容","有限空间企业内容","钢铁企业内容","铝加工企业内容","危化品企业内容","创建人","修改人","创建时间","更新时间"
2025-06-19 20:13:09.000,"70b040f240554b30846577972c6d50e9",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"444af86294354a45b5aeae98eddcaae8",,,,,,,,admin,admin,2022-02-25 00:00:00.000,2022-02-25 00:00:00.000
2025-06-19 20:13:10.000,"70b0c55ea87c4c76a5d1b949428cafc6",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"523ce4e4f85a4119a430581d23d23bdc",,,,,,,,admin,admin,2025-02-13 00:00:00.000,2025-02-13 00:00:00.000
2025-06-19 20:13:19.000,"70b0dda80b964c699b266325598b8573",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,aecc4e4e8f3a47dba8c79c12e0a6fd9d,,,,,,,,admin,admin,2023-01-16 00:00:00.000,2023-01-16 00:00:00.000
2025-06-19 20:13:07.000,"70b1c0771f2a4c1bbafe1dacf08f1fdd",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"2d854a1c3c9b4a2eaaa94c5dbb963859",,,,,,,,admin,admin,2022-03-07 00:00:00.000,2022-03-07 00:00:00.000
2025-06-19 20:13:02.000,"70b1d69a65b64c619298ca1dfd6e03de",,SUPE_CORP_C,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"05251fe189484674a1ca42ed00563d16",,,,"{""chulishebeiList"":[{""unitFour"":"""",""unitOne"":""污水处理站"",""unitThree"":"""",""unitTwo"":""1""}],""ifzuoye"":""0"",""youxiankongjianNum"":""40""}",,,,admin,admin,2024-03-01 00:00:00.000,2024-03-01 00:00:00.000
2025-06-19 20:13:02.000,"70b212f9ad5d4213be4b371446971df0",,SUPE_CORP_C,,,,,,,"{""dianluList"":[{""typeNum"":"""",""typeSpec"":""""}],""gaoluList"":[{""typeNum"":"""",""typeSpec"":""""}],""meiqiList"":[{""typeNum"":"""",""typeSpec"":""""}],""zhuanluList"":[{""typeNum"":"""",""typeSpec"":""""}]}",0,,0,,0,,0,,0,,"{""gudingshiList"":[{""typeNum"":"""",""typeSpec"":""""}],""qidongshiList"":[{""typeNum"":"""",""typeSpec"":""""}]}",,,,,,"1","0","0","0",,ffc222fbd32b41739f4b4646547ad3f8,,,,"{""chulishebeiList"":[],""ifzuoye"":""0"",""youxiankongjianNum"":""1""}",,,,admin,admin,2022-01-11 00:00:00.000,2022-01-11 00:00:00.000
2025-06-19 20:13:24.000,"70b2a85a5e6e44cdad799cbb5e748c7a",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,eb0ed80a5633475b82b7e7cc5c61bac3,,,,,,,,admin,admin,2023-02-13 00:00:00.000,2023-02-13 00:00:00.000
2025-06-19 20:13:14.000,"70b2df50fbb9413c9c717a61a4d58bea",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"86e95eda9f6b478393345ccc35141b93",,,,,,,,admin,admin,2022-03-02 00:00:00.000,2022-03-02 00:00:00.000
2025-06-19 20:13:32.000,"70b34b54256e40ee97748ffd095311c2",,SUPE_CORP_H,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"990eeb5c4b9c4bc6a9514fb033371f20",,,,,,,"{""newWeihuaList"":[{""city"":""320500"",""county"":""320582"",""createTime"":1711698509000,""hazardousCount"":1,""hazardousDetailList"":[{""actualityPresence"":1520,""cas"":""7782-44-7"",""chemicalName"":""氧[压缩的或液化的]"",""chemicalStatus"":""0"",""createTime"":1711698509000,""criticalQuantity"":200,""dangerInfo"":"""",""id"":""8aae07328e846f97018e892e7dbc1dd9"",""isYazl"":"""",""purpose"":""1"",""reserves"":0,""storageType"":""2"",""storehouseType"":"""",""unitId"":""8aae07328e846f97018e892e7dbb1dd8"",""updateTime"":1711698509000,""yearUsage"":0}],""id"":""8aae07328e846f97018e892e7dbb1dd8"",""isYazl"":""0"",""province"":""320000"",""riskLevel"":""A"",""sValue"":7.6,""seqNo"":1,""subdistrict"":""320582106"",""unitName"":""1500m³液氧储槽"",""updateTime"":1711698509000,""uuitNo"":""91320582739421700Q""},{""city"":""320500"",""county"":""320582"",""createTime"":1711698509000,""hazardousCount"":1,""hazardousDetailList"":[{""actualityPresence"":24,""cas"":""7440-37-1"",""chemicalName"":""氩[压缩的或液化的]"",""chemicalStatus"":""0"",""createTime"":1711698509000,""criticalQuantity"":0,""dangerInfo"":"""",""id"":""8aae07328e846f97018e892e7dbe1ddb"",""isYazl"":"""",""purpose"":""1"",""reserves"":0,""storageType"":""2"",""storehouseType"":"""",""unitId"":""8aae07328e846f97018e892e7dbd1dda"",""updateTime"":1711698509000,""yearUsage"":0}],""id"":""8aae07328e846f97018e892e7dbd1dda"",""isYazl"":""0"",""province"":""320000"",""riskLevel"":""D"",""sValue"":0,""seqNo"":2,""subdistrict"":""320582106"",""unitName"":""氩气储罐"",""updateTime"":1711698509000,""uuitNo"":""91320582739421700Q""},{""city"":""320500"",""county"":""320582"",""createTime"":1711698509000,""hazardousCount"":1,""hazardousDetailList"":[{""actualityPresence"":8,""cas"":""7727-37-9"",""chemicalName"":""氮[压缩的或液化的]"",""chemicalStatus"":""2"",""createTime"":1711698509000,""criticalQuantity"":0,""dangerInfo"":"""",""id"":""8aae07328e846f97018e892e7dbf1ddd"",""isYazl"":"""",""purpose"":""100"",""reserves"":0,""storageType"":""2"",""storehouseType"":"""",""unitId"":""8aae07328e846f97018e892e7dbf1ddc"",""updateTime"":1711698509000,""yearUsage"":0}],""id"":""8aae07328e846f97018e892e7dbf1ddc"",""isYazl"":""0"",""province"":""320000"",""riskLevel"":""D"",""sValue"":0,""seqNo"":3,""subdistrict"":""320582106"",""unitName"":""氮气储罐"",""updateTime"":1711698509000,""uuitNo"":""91320582739421700Q""},{""city"":""320500"",""county"":""320582"",""createTime"":1711698509000,""hazardousCount"":1,""hazardousDetailList"":[{""actualityPresence"":40,""cas"":""7664-41-7"",""chemicalName"":""氨"",""chemicalStatus"":""0"",""createTime"":1711698509000,""criticalQuantity"":10,""dangerInfo"":"""",""id"":""8aae07328e846f97018e892e7dc11ddf"",""isYazl"":"""",""purpose"":""1"",""reserves"":0,""storageType"":""2"",""storehouseType"":"""",""unitId"":""8aae07328e846f97018e892e7dc01dde"",""updateTime"":1711698509000,""yearUsage"":0}],""id"":""8aae07328e846f97018e892e7dc01dde"",""isYazl"":""0"",""province"":""320000"",""riskLevel"":""A"",""sValue"":4,""seqNo"":4,""subdistrict"":""320582106"",""unitName"":""液氨储罐"",""updateTime"":1711698509000,""uuitNo"":""91320582739421700Q""},{""city"":""320500"",""county"":""320582"",""createTime"":1711698509000,""hazardousCount"":1,""hazardousDetailList"":[{""actualityPresence"":80,""cas"":""75-20-7"",""chemicalName"":""碳化钙"",""chemicalStatus"":""1"",""createTime"":1711698509000,""criticalQuantity"":100,""dangerInfo"":"""",""id"":""8aae07328e846f97018e892e7dc31de1"",""isYazl"":"""",""purpose"":""1"",""reserves"":0,""storageType"":""1"",""storehouseType"":""1"",""unitId"":""8aae07328e846f97018e892e7dc21de0"",""updateTime"":1711698509000,""yearUsage"":0}],""id"":""8aae07328e846f97018e892e7dc21de0"",""isYazl"":""0"",""province"":""320000"",""riskLevel"":""B"",""sValue"":0.8,""seqNo"":5,""subdistrict"":""320582106"",""unitName"":""危险化学品仓库"",""updateTime"":1711698509000,""uuitNo"":""91320582739421700Q""},{""city"":""320500"",""county"":""320582"",""createTime"":1711698509000,""hazardousCount"":1,""hazardousDetailList"":[{""actualityPresence"":16,""cas"":""1310-73-2"",""chemicalName"":""氢氧化钠溶液[含量≥30%]"",""chemicalStatus"":""0"",""createTime"":1711698509000,""criticalQuantity"":0,""dangerInfo"":"""",""id"":""8aae07328e846f97018e892e7dc51de3"",""isYazl"":"""",""purpose"":""1"",""reserves"":0,""storageType"":""2"",""storehouseType"":"""",""unitId"":""8aae07328e846f97018e892e7dc41de2"",""updateTime"":1711698509000,""yearUsage"":0}],""id"":""8aae07328e846f97018e892e7dc41de2"",""isYazl"":""0"",""province"":""320000"",""riskLevel"":""D"",""sValue"":0,""seqNo"":6,""subdistrict"":""320582106"",""unitName"":""氢氧化钠储罐"",""updateTime"":1711698509000,""uuitNo"":""91320582739421700Q""},{""city"":""320500"",""county"":""320582"",""createTime"":1711698509000,""hazardousCount"":1,""hazardousDetailList"":[{""actualityPresence"":16,""cas"":""7647-01-0"",""chemicalName"":""盐酸"",""chemicalStatus"":""0"",""createTime"":1711698509000,""criticalQuantity"":0,""dangerInfo"":"""",""id"":""8aae07328e846f97018e892e7dc71de5"",""isYazl"":"""",""purpose"":""2,100"",""reserves"":0,""storageType"":""2"",""storehouseType"":"""",""unitId"":""8aae07328e846f97018e892e7dc61de4"",""updateTime"":1711698509000,""yearUsage"":0}],""id"":""8aae07328e846f97018e892e7dc61de4"",""isYazl"":""0"",""province"":""320000"",""riskLevel"":""D"",""sValue"":0,""seqNo"":7,""subdistrict"":""320582106"",""unitName"":""盐酸储罐"",""updateTime"":1711698509000,""uuitNo"":""91320582739421700Q""}],""weihuaList"":[]}",admin,admin,2024-03-29 00:00:00.000,2024-03-29 00:00:00.000
2025-06-19 20:13:22.000,"70b3592c6fa246b686076cb39f51fdfb",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,cf470f9a58384425b937665cafd3056a,,,,,,,,admin,admin,2022-01-21 00:00:00.000,2022-01-21 00:00:00.000
2025-06-19 20:13:10.000,"70b3784ba8c540208a24d9be033ede11",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"57e4a15963214d4ea2bb80d42fc701a4",,,,,,,,admin,admin,2024-01-20 00:00:00.000,2024-01-20 00:00:00.000
2025-06-19 20:13:08.000,"70b382b4636e4610888337fb9635f2bb",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"3e8297eeb8e344568e1a162e829c9e51",,,,,,,,admin,admin,2023-01-14 00:00:00.000,2023-01-14 00:00:00.000
2025-06-19 20:13:08.000,"70b3d933e29b426fbbd93f532ad0ff29",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"35e5cd3ac84a4b0a90b0d090c8d9abed",,,,,,,,admin,admin,2022-01-13 00:00:00.000,2022-01-13 00:00:00.000
2025-06-19 20:13:23.000,"70b40daeb04c46cbbcfd2f862d391d63",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,de540ad08762482b9598d7397cf5d942,,,,,,,,admin,admin,2022-02-21 00:00:00.000,2022-02-21 00:00:00.000
2025-06-19 20:13:09.000,"70b45a270bc64ae799466c04db2c9da9",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"4233980286724e588f8c0a33196c219a",,,,,,,,admin,admin,2025-03-19 00:00:00.000,2025-03-19 00:00:00.000
2025-06-19 20:12:59.000,"70b4de04f8c54059a7f15415843c7604",,SUPE_CORP_B,,,,,,,"{""dianluList"":[{""typeNum"":"""",""typeSpec"":""""}],""gaoluList"":[{""typeNum"":"""",""typeSpec"":""""}],""meiqiList"":[{""typeNum"":"""",""typeSpec"":""""}],""zhuanluList"":[{""typeNum"":"""",""typeSpec"":""""}]}",0,,0,,0,,,,0,,"{""gudingshiList"":[{""typeNum"":"""",""typeSpec"":""""}],""qidongshiList"":[{""typeNum"":"""",""typeSpec"":""""}]}",,,,,,,,,"0",,"5040bb37e4c84e80bd2deb91a70f01e0",,,"{""danbanzuoyerenyuan"":""1"",""fenchenliang"":""2"",""fenchenzhonglei"":[""DUST_TYPE_02""],""ganshichuchenxitong"":""1"",""jindianji"":""3"",""mufenchenji"":""0"",""pgssytj"":""0"",""pwpsj"":""0"",""qitazhonglei"":"""",""sfzyrs"":""2"",""shishichuchenxitong"":""0""}",,,,,admin,admin,2023-02-09 00:00:00.000,2023-02-09 00:00:00.000
2025-06-19 20:13:08.000,"70b4e20ebb574731939945317260ddb8",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"3b81ced701b64ef3ad385ceb31282266",,,,,,,,admin,admin,2024-02-21 00:00:00.000,2024-02-21 00:00:00.000
2025-06-19 20:13:26.000,"70b4e85381084f999b624e3b06e212ea",,SUPE_CORP_E,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"5356af01dda943068884757b1de4343e",,,,,,,,admin,admin,2023-02-10 00:00:00.000,2023-02-10 00:00:00.000
2025-06-19 20:13:05.000,"70b4ec97f1da40ccb22de94e4aa59584",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"0b34869cecea44cb89e29d002a5416a0",,,,,,,,admin,admin,2023-03-16 00:00:00.000,2023-03-16 00:00:00.000
2025-06-19 20:13:10.000,"44de3f3aea3d47d4ba547841d1b71c02",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"52e5a0433fab4f66aec4007fdfaf4387",,,,,,,,admin,admin,2025-01-09 00:00:00.000,2025-01-09 00:00:00.000
2025-06-19 20:13:26.000,"44de6dd1fe5249529e50275ed2c29f5e",,SUPE_CORP_E,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"39e9406730a34098af3b6db6681bd43c",,,,,,,,admin,admin,2022-02-28 00:00:00.000,2022-02-28 00:00:00.000
2025-06-19 20:13:08.000,"44de74aed69c4446980e535cb206f75e",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"3ab9cc787e224656a8594de69b183efc",,,,,,,,admin,admin,2023-02-06 00:00:00.000,2023-02-06 00:00:00.000
2025-06-19 20:13:01.000,"44de777075244647a602a20a510f24e1",,SUPE_CORP_C,,,,,,,"{""dianluList"":[{""typeNum"":"""",""typeSpec"":""""}],""gaoluList"":[{""typeNum"":"""",""typeSpec"":""""}],""meiqiList"":[{""typeNum"":"""",""typeSpec"":""""}],""zhuanluList"":[{""typeNum"":"""",""typeSpec"":""""}]}",0,,0,,0,,0,,0,,"{""gudingshiList"":[{""typeNum"":"""",""typeSpec"":""""}],""qidongshiList"":[{""typeNum"":"""",""typeSpec"":""""}]}",,,,,,"0","0","0","0",,"7d5931de393f49b2a9848ea64615396d",,,,"{""chulishebeiList"":[],""ifzuoye"":""0"",""youxiankongjianNum"":""1""}",,,,admin,admin,2022-03-23 00:00:00.000,2022-03-23 00:00:00.000
2025-06-19 20:13:03.000,"44de89eb1ef44f7282ac2ec87f924085",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"00104a8c4eab4451918b29e1fa611511",,,,,,,,admin,admin,2022-02-23 00:00:00.000,2022-02-23 00:00:00.000
2025-06-19 20:13:14.000,"44de8a241e5c48c6be2c1ed291987567",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"89dc1b4902e44470936481ece0da89b7",,,,,,,,admin,admin,2023-02-21 00:00:00.000,2023-02-21 00:00:00.000
2025-06-19 20:13:19.000,"44debb0b55f84c2bba86f151fd55229e",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,a43a1c6ee5cb4bc5802f8ca1d44736fa,,,,,,,,admin,admin,2025-03-14 00:00:00.000,2025-03-14 00:00:00.000
2025-06-19 20:13:05.000,"44ded9c3fc5d4ef0980579c39c707131",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"124e01af970c42d585920ec7e607b437",,,,,,,,admin,admin,2022-01-21 00:00:00.000,2022-01-21 00:00:00.000
2025-06-19 20:13:21.000,"44dedbf194d74bbbae35eb50c6ac1cc7",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,bde670a3e1764b0f9fff1db6510cba00,,,,,,,,admin,admin,2025-01-13 00:00:00.000,2025-01-13 00:00:00.000
2025-06-19 20:13:07.000,"44defb0bb09645928155e645c246aa8e",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"2b6bc26ac1044cde83db320bb72bfe33",,,,,,,,admin,admin,2022-01-22 00:00:00.000,2022-01-22 00:00:00.000
2025-06-19 20:12:59.000,"44df395cbd9249b2bda474ae58b170f3",,SUPE_CORP_C,,,,,,,"{""dianluList"":[{""typeNum"":"""",""typeSpec"":""""}],""gaoluList"":[{""typeNum"":"""",""typeSpec"":""""}],""meiqiList"":[{""typeNum"":"""",""typeSpec"":""""}],""zhuanluList"":[{""typeNum"":"""",""typeSpec"":""""}]}",0,,0,,0,,0,,0,,"{""gudingshiList"":[{""typeNum"":"""",""typeSpec"":""""}],""qidongshiList"":[{""typeNum"":"""",""typeSpec"":""""}]}",,,,,,,,,"0",,"1733e2aa6ab04a56bc1955a1554c3bcb",,,,"{""chulishebeiList"":[{""unitOne"":""污水处理系统"",""unitThree"":"""",""unitTwo"":""1""}],""ifzuoye"":""0"",""youxiankongjianNum"":""10""}",,,,admin,admin,2023-01-12 00:00:00.000,2023-01-12 00:00:00.000
2025-06-19 20:13:18.000,"44df61d9fefc43acb2dd5ef48bbfc651",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"9a5fa25724b848d4901ce63723a9126f",,,,,,,,admin,admin,2023-01-05 00:00:00.000,2023-01-05 00:00:00.000
2025-06-19 20:13:06.000,"44df76ddf7b448e3b98ac9191aeafdf4",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"1a3909aec19d498d8add5832ba1fa3b8",,,,,,,,admin,admin,2023-03-14 00:00:00.000,2023-03-14 00:00:00.000
2025-06-19 20:13:09.000,"44dfa1a637894ba8b7ec18f03ccaf4fd",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"486ba6c3a8c44623b1baa80db5d6f93f",,,,,,,,admin,admin,2023-02-05 00:00:00.000,2023-02-05 00:00:00.000
2025-06-19 20:13:04.000,"44dfc078e16d426ea5ec47f5e751472b",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"0328eb4240924b658a9571d9f92394df",,,,,,,,admin,admin,2023-08-25 00:00:00.000,2023-08-25 00:00:00.000
2025-06-19 20:13:24.000,"44dfc3ab9fd54c9db3f110a326447616",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,ed0f3f7035774242bbdab1ccd51c0eae,,,,,,,,admin,admin,2023-01-29 00:00:00.000,2023-01-29 00:00:00.000
2025-06-19 20:13:11.000,"44e07675f876445c8d42c03995ae8f7c",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"5eadf6e7151e4d77b539162edd72803d",,,,,,,,admin,admin,2023-03-16 00:00:00.000,2023-03-16 00:00:00.000
2025-06-19 20:13:12.000,"44e09e13766e4075af69afeb8e1ca5c2",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"70e544987b6a40d992e1027626663e13",,,,,,,,admin,admin,2025-03-04 00:00:00.000,2025-03-04 00:00:00.000
2025-06-19 20:13:01.000,"44e1265b5eaf4099bb869d304f50dee6",,SUPE_CORP_C,,,,,,,"{""dianluList"":[{""typeNum"":"""",""typeSpec"":""""}],""gaoluList"":[{""typeNum"":"""",""typeSpec"":""""}],""meiqiList"":[{""typeNum"":"""",""typeSpec"":""""}],""zhuanluList"":[{""typeNum"":"""",""typeSpec"":""""}]}",0,,0,,0,,0,,0,,"{""gudingshiList"":[{""typeNum"":"""",""typeSpec"":""""}],""qidongshiList"":[{""typeNum"":"""",""typeSpec"":""""}]}",,,,,,"0","0","0","0",,"3e8ddbf40a314e63a9f7cb15e5ea36ff",,,,"{""chulishebeiList"":[],""ifzuoye"":""1"",""youxiankongjianNum"":""5""}",,,,admin,admin,2023-02-15 00:00:00.000,2023-02-15 00:00:00.000
2025-06-19 20:13:00.000,"44e13875d396454294b25ef9c7b8625d",,SUPE_CORP_C,,,,,,,"{""dianluList"":[{""typeNum"":"""",""typeSpec"":""""}],""gaoluList"":[{""typeNum"":"""",""typeSpec"":""""}],""meiqiList"":[{""typeNum"":"""",""typeSpec"":""""}],""zhuanluList"":[{""typeNum"":"""",""typeSpec"":""""}]}",0,,0,,0,,0,,0,,"{""gudingshiList"":[{""typeNum"":"""",""typeSpec"":""""}],""qidongshiList"":[{""typeNum"":"""",""typeSpec"":""""}]}",,,,,,,,,"0",,f7c32a91c7064c4fb1ee120a285aa7d6,,,,"{""chulishebeiList"":[],""ifzuoye"":""1"",""youxiankongjianNum"":""2""}",,,,admin,admin,2022-03-04 00:00:00.000,2022-03-04 00:00:00.000
2025-06-19 20:13:03.000,"44e158b0fa674c3b81d220cb8dab9b00",,SUPE_CORP_C,,,,,,,,0,,0,,0,,0,,0,,,,,,,,"0","0","0","0",,"067f4f028eb14c2fa6c2634f3843dbfa",,,,"{""chulishebeiList"":[{""unitFour"":"""",""unitOne"":""1"",""unitThree"":"""",""unitTwo"":""0""}],""ifzuoye"":""1"",""youxiankongjianNum"":""25""}",,,,admin,admin,2025-02-08 00:00:00.000,2025-02-08 00:00:00.000
2025-06-19 20:13:23.000,"44e18e001c9f414a9a2e579bd4068560",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,df8bae7aeab3432bbd156876253ac274,,,,,,,,admin,admin,2024-01-26 00:00:00.000,2024-01-26 00:00:00.000
2025-06-19 20:13:07.000,"44e1932718c049008a91618eb21c3cf5",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"2cd4065862fa4f0fb4d6cbf3172dbdd8",,,,,,,,admin,admin,2025-04-25 00:00:00.000,2025-04-25 00:00:00.000
2025-06-19 20:13:06.000,"44e1c763c1b947f887a4ec23e38bd640",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"1fb94bc67a0c47f8b8173d194d9ccd74",,,,,,,,admin,admin,2023-01-14 00:00:00.000,2023-01-14 00:00:00.000
2025-06-19 20:13:23.000,"44e2060de271417684ed544a4437ea8e",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,dd61f4b5ab0c4a8094073bcb2b14be54,,,,,,,,admin,admin,2022-01-06 00:00:00.000,2022-01-06 00:00:00.000
2025-06-19 20:13:26.000,"44e238633e2c4d4fb99595f3d0897448",,SUPE_CORP_E,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"146c94d4c70c4de9b4533ec21b8cc045",,,,,,,,admin,admin,2022-03-03 00:00:00.000,2022-03-03 00:00:00.000
2025-06-19 20:13:10.000,"44e26243566641b3a05d69dcd7820fc2",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"579221dd03144da3b8d05c0d0a706bd9",,,,,,,,admin,admin,2025-02-25 00:00:00.000,2025-02-25 00:00:00.000
2025-06-19 20:13:17.000,"44e269c8e27642898cc8091384e664b5",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"8bbce0c2193548ff8c3ef5e07b7c1357",,,,,,,,admin,admin,2023-03-08 00:00:00.000,2023-03-08 00:00:00.000
2025-06-19 20:13:26.000,"44e2b74e47d747bc97a5ac8c3b5956b6",,SUPE_CORP_E,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"28f9241ed2bd480f802f2e41646672cd",,,,,,,,admin,admin,2022-03-17 00:00:00.000,2022-03-17 00:00:00.000
2025-06-19 20:13:11.000,"44e2e8fdd90c40b4972ae109bf6d7713",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"5c6a6847455a409a8ecb00abad51b652",,,,,,,,admin,admin,2023-03-10 00:00:00.000,2023-03-10 00:00:00.000
