"时间戳","主键ID","企业ID","生产状态：1正常生成，2临时停产(三个月以内)， 3长期停产(三个月以上)","停产原因","停产开始时间","预估结束停产时间","实际结束停产时间","停产时长","调整来源（1：企业 2：政府）","创建人","创建时间","更新人","更新时间","数据来源"
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc7a49de168e","91321182MA1XNWAK9B","2",周日放假,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 09:54:11.000,,2024-01-19 07:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc7ca4fc200a","91321023699361976F","2",没有订单.,2024-01-07 00:00:00.000,2024-01-10 23:59:59.000,2024-01-10 23:59:59.000,"4","1",,2024-01-06 09:56:45.000,,2024-01-13 09:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc7cb4f02068","91320621736536377L","2",星期天休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 09:56:49.000,,2024-01-12 07:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc80d5242fc2","91321202MA26RFYM0G","2",周末休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-08 10:13:29.000,"2","1",,2024-01-08 10:13:29.000,,2024-01-08 10:13:29.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc8129ed3118","91320829321275523X","3",工厂搬迁,2024-01-06 00:00:00.000,2024-04-30 23:59:59.000,,"116","1",,2024-01-06 10:01:41.000,,2024-01-06 10:01:41.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc81b96b31f9","91321323094391187R","2",休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,,"2","1",,2024-01-06 10:02:18.000,,2024-01-06 10:02:18.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc8427103ab3","91321302720698910F","2",周末休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,,"2","1",,2024-01-06 10:04:57.000,,2024-01-06 10:04:57.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc85c3ff4095","9132032256182398XM","3",无订单,2024-01-06 00:00:00.000,2024-04-07 23:59:59.000,2024-04-07 23:59:59.000,"93","1",,2024-01-06 10:06:43.000,,2024-08-22 20:00:37.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc88339546ef","91320684MA1N9P824E","2",休息日,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 10:09:22.000,,2024-01-13 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc8cf61c577f","91321281687805461R","2",应原料无法到达,2024-01-06 00:00:00.000,2024-01-09 23:59:59.000,2024-01-09 08:11:18.000,"4","1",,2024-01-09 08:11:18.000,,2024-01-09 08:11:18.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc97e53c7b6e","913213023308231731","2",机器维修检查,2024-01-06 00:00:00.000,2024-01-10 23:59:59.000,2024-01-10 23:59:59.000,"5","1",,2024-01-06 10:26:31.000,,2024-01-31 10:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc99a86e01d3","91321023782723448X","2",无订单，放假4天,2024-01-06 00:00:00.000,2024-01-09 23:59:59.000,2024-01-09 23:59:59.000,"4","1",,2024-01-06 10:28:26.000,,2024-01-13 10:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc9f750b14ac","91320582MA1MKJ210K","2",明日休息一天,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 10:34:46.000,,2024-01-20 07:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdca2327e1dec","913212823239072565","2",放假,2024-01-06 00:00:00.000,2024-01-08 23:59:59.000,,"3","1",,2024-01-06 10:37:46.000,,2024-01-06 10:37:46.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdcaaaeba43e9","91321203782711957D","2",休假,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,,"1","1",,2024-01-06 10:47:02.000,,2024-01-06 10:47:02.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdcb0b0ee5c4a","91321112661301759C","2",休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 10:53:36.000,,2024-01-13 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdcc6b859279f","91320831MA1MBEA86K","2",放假,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 11:17:40.000,,2024-01-13 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdceb8d816f44","913205835911328560","2",周末休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 11:57:53.000,,2024-01-12 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdcf57a077a9a","91321282141116138G","2",周六，周日放假，处于临时停产状态,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,,"2","1",,2024-01-06 12:08:44.000,,2024-01-06 12:08:44.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdcf9275a7d8b","91320301555829429R","2",周末休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 12:12:45.000,,2024-01-12 15:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdcf984ed7dd0","91320111057959140H","2",休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 12:13:09.000,,2024-01-12 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdd0a0ebd1015","91320117698395365A","2",双休,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 12:31:13.000,,2024-01-22 10:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdd0fa50818c6","91320921MA1NQGJL8Y","2",休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 12:37:19.000,,2024-01-13 12:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdd16ac082388","91320582729026141M","2",休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 12:44:59.000,,2024-01-13 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdd181023256d","913211835884762601","2",周日放假,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 12:46:30.000,,2024-01-14 07:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdd2e342246a0","91321023MA1MKNCW95","2",休假,2024-01-06 00:00:00.000,2024-01-08 23:59:59.000,2024-01-08 23:59:59.000,"3","1",,2024-01-06 13:10:41.000,,2024-01-13 12:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdd45c3d473a4","913201117652792420","2",厂休,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 13:36:26.000,,2024-01-13 11:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdd474f01780a","91321091560251713G","2",厂休,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,,"1","1",,2024-01-06 13:38:07.000,,2024-01-06 13:38:07.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdd48d30b7b70","913205067820616243","2",休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 13:39:46.000,,2024-01-11 17:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdd53b3a9146c","91320321398207692C","2",间歇生产,2024-01-06 00:00:00.000,2024-01-09 23:59:59.000,,"4","1",,2024-01-06 13:51:39.000,,2024-01-06 13:51:39.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdd5a1e62273a","91320282MA2167D490","3",只做销售,2024-01-06 00:00:00.000,2040-01-31 23:59:59.000,2024-01-08 09:46:04.000,"3","1",,2024-01-08 09:46:04.000,,2024-01-08 09:46:04.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdd73f63b6ea3","91320583783397621T","2",周末休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 14:26:53.000,,2024-02-08 12:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdd83f2f71dc2","913204123140319189","2",休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 14:44:21.000,,2024-01-13 14:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdd8a010d2e62","91320382MA1MPPB540","2",休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 14:50:58.000,,2024-01-13 17:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdd9113c641a0","91320829302146806M","2",周末休息一天,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 14:58:41.000,,2024-01-13 14:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdda08eba735d","91321012140938439A","2",材料不足,2024-01-07 00:00:00.000,2024-01-14 23:59:59.000,2024-01-14 23:59:59.000,"8","1",,2024-01-06 15:15:36.000,,2024-01-16 13:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdda8813b090d","913202057494054484","2",休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 15:24:17.000,,2024-01-13 12:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cddad78f01883","92320113MA1N5Y6R96","2",周末没订单,2024-01-07 00:00:00.000,2024-01-10 23:59:59.000,,"4","1",,2024-01-06 15:29:42.000,,2024-01-06 15:29:42.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cddb5b3823399","91320117790444166G","2",周末休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 15:38:41.000,,2024-01-13 14:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cddb80b4339cf","91321203MA1MQC2E0U","2",休息,2024-01-07 00:00:00.000,2024-01-08 23:59:59.000,,"2","1",,2024-01-06 15:41:15.000,,2024-01-06 15:41:15.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cddc635d45d6a","9132011672178217XA","2",休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 15:56:43.000,,2024-01-13 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cddc8928c6314","91321182MA1XM8H765","2",休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 15:59:18.000,,2024-01-12 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cddd094267641","91321203MA1NKXW02X","2",周末休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-08 10:36:14.000,"2","1",,2024-01-08 10:36:14.000,,2024-01-08 10:36:14.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cddd5170c029b","91320324MA1YGTYC0D","2",休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 16:12:59.000,,2024-01-12 09:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdddb42270fd5","91320000567804157J","2",停机大修,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 16:19:43.000,,2024-01-10 12:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdddc7a1f12f6","91320506MA1URTQC64","2",放假休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,,"2","1",,2024-01-06 16:21:03.000,,2024-01-06 16:21:03.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdddc904e12f7","91320321MA1MNXF42P","2",工作安排，临时停产,2024-01-06 00:00:00.000,2024-01-06 23:59:59.000,2024-01-06 23:59:59.000,"1","1",,2024-01-06 16:21:08.000,,2024-01-07 15:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cddddcca41718","91320324MA1X0XY485","2",机器维修,2024-01-06 00:00:00.000,2024-01-08 23:59:59.000,2024-01-08 23:59:59.000,"3","1",,2024-01-06 16:22:29.000,,2024-01-12 10:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdde4388e232c","91320312MA1W60PQ2D","2",周末休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 16:29:30.000,,2024-01-13 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdde5c4f52658","91320803581076782U","2",机械维修,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 16:31:12.000,,2024-01-20 15:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdde70d67290d","91321204MA1NJ7JY1Q","2",周末休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-08 09:17:16.000,"2","1",,2024-01-08 09:17:16.000,,2024-01-08 09:17:16.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdde981ca2d71","91320382588406035B","2",周末休息  暂停生产,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 16:35:17.000,,2024-01-13 15:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cddef0c7f38d9","91321091732277419R","2","1/7 排程安排不生產",2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 16:41:20.000,,2024-01-10 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cddf589c0451b","913206825570533532","2",周末放假,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 16:48:25.000,,2024-01-13 15:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cddf8b6614c79","91320891788867098C","2",停产,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 16:51:53.000,,2024-01-10 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cddfb125c5134","9132092172931547XJ","2",周六日木工休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 16:54:28.000,,2024-01-09 17:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cddfd4fe7562b","91320583608277702J","2",周日休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 16:56:55.000,,2024-01-20 15:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cde009b665cb1","91321181591162991C","2",休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 17:00:30.000,,2024-01-12 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cde00b1a65cb2","913201156637810989","2",公司公休,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 17:00:36.000,,2024-01-20 12:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cde028bbb5f2f","913212916871980241","2",正常休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,,"1","1",,2024-01-06 17:02:38.000,,2024-01-06 17:02:38.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cde219faf7fbf","91320921MA1MG5HAX0","2",放假,2024-01-06 00:00:00.000,2024-01-08 23:59:59.000,2024-01-08 23:59:59.000,"3","1",,2024-01-06 17:36:34.000,,2024-01-29 18:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cde2b2e3402ec","92320612MA1Q5PYM4Q","2",休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-08 15:50:27.000,"2","1",,2024-01-08 15:50:27.000,,2024-01-08 15:50:27.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cde2f776f0410","91321182MA1YCQM658","2",休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 17:51:41.000,,2024-01-20 22:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cde51d1910b22","91320300588423150L","2",周日休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 18:29:13.000,,2024-01-12 17:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cde52f7b90b55","913210237974131947","2",周末,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 18:30:28.000,,2024-01-23 12:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cde9730761ba5","91320381555883468R","2",放假,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","2",,2024-01-06 19:44:59.000,,2024-01-14 19:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdeca8a8b2813","91321322665783505Q","2",/,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,,"2","2",,2024-01-06 20:41:04.000,,2024-01-06 20:41:04.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdecb58f1281e","91321322064544234G","2",/,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,,"2","2",,2024-01-06 20:41:57.000,,2024-01-06 20:41:57.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdecbccbb281f","91321322MA1UR3917P","2",、,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,,"2","2",,2024-01-06 20:42:27.000,,2024-01-06 20:42:27.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdecbccbb2820","91321322MA1UR3917P","2",、,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,,"2","2",,2024-01-06 20:42:27.000,,2024-01-06 20:42:27.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdecbccbb2821","91321322MA1UR3917P","2",、,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,,"2","2",,2024-01-06 20:42:27.000,,2024-01-06 20:42:27.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdecd7da02849","91321322301962879L","2",、,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,,"2","2",,2024-01-06 20:44:18.000,,2024-01-06 20:44:18.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdee535972e59","91321012MA1MKUFL7X","2",休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 21:10:12.000,,2024-01-14 17:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdf0386aa34eb","91320700788365813P","2",周末休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,,"2","1",,2024-01-06 21:43:19.000,,2024-01-06 21:43:19.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdf040bf2350a","91320700788365813P","2",周末休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 21:43:53.000,,2024-01-12 18:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdf0dcc343688","91320507796547086F","2",休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 21:54:32.000,,2024-01-13 15:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce12921f24681","91320621MA207YQFXC","2",放假,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-07 07:43:38.000,,2024-01-13 13:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce13eaa6c4989","91321204569126396P","2",货源充足,2024-01-07 00:00:00.000,2024-01-14 23:59:59.000,,"8","1",,2024-01-07 08:07:09.000,,2024-01-07 08:07:09.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce1462c2d4bc9","91320305692554898T","2",放假,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-07 08:15:21.000,,2024-01-13 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce1487a5a4cd7","913203053141621336","2",放假,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-07 08:17:52.000,,2024-01-11 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce15f54a16137","91320192724582501J","2",周末休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-07 08:42:50.000,,2024-01-14 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce160ed576283","91320382323654041B","2",无相关产品生产，设备暂停使用,2024-01-07 00:00:00.000,2024-04-05 23:59:59.000,,"90","1",,2024-01-07 08:44:35.000,,2024-01-07 08:44:35.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce164e97d65b4","91320582074705361A","2",休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-07 08:48:56.000,,2024-01-14 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce18046377554","91320706MA256XMLXW","2",淡季停产,2024-01-07 00:00:00.000,2024-01-17 23:59:59.000,2024-01-17 23:59:59.000,"11","1",,2024-01-07 09:18:49.000,,2024-01-25 11:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce18ade277d73","91320214MA21JA053P","2",订单不足放假,2024-01-07 00:00:00.000,2024-01-08 23:59:59.000,2024-01-08 23:59:59.000,"2","1",,2024-01-07 09:30:23.000,,2024-01-13 09:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce19158e70336","91320300784960973H","2",无订单,2024-01-03 00:00:00.000,2024-01-10 23:59:59.000,2024-01-10 23:59:59.000,"8","1",,2024-01-07 09:37:28.000,,2024-01-11 07:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce1a2b37613fb","91321323MA1YTUG95W","2",产品滞销,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,,"1","1",,2024-01-07 09:56:25.000,,2024-01-07 09:56:25.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce1b92dc328ad","91321203567783683U","2",厂休，临时停产。,2024-01-07 00:00:00.000,2024-01-09 23:59:59.000,2024-01-10 09:42:26.000,"4","1",,2024-01-10 09:42:26.000,,2024-01-10 09:42:26.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce1c4614535d9","91320724MA1NU9B91U","2",休息,2024-01-07 00:00:00.000,2024-01-10 23:59:59.000,2024-01-10 23:59:59.000,"4","1",,2024-01-07 10:33:12.000,,2024-01-12 20:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce1ca309b3b70","91320321780288227W","2",暂无生产,2024-01-07 00:00:00.000,2024-01-16 23:59:59.000,,"10","1",,2024-01-07 10:39:33.000,,2024-01-07 10:39:33.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce1caa1f33ba2","91320321780288227W","2",暂无生产,2024-01-07 00:00:00.000,2024-01-09 23:59:59.000,2024-01-09 23:59:59.000,"3","1",,2024-01-07 10:40:02.000,,2024-01-10 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce1d1598b42b2","91321291674896114L","2",周日厂休,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,,"1","1",,2024-01-07 10:47:22.000,,2024-01-07 10:47:22.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce1e7b6c555eb","913203125810048938","2",临时停,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-07 11:11:48.000,,2024-01-14 15:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce2223107723e","91320611768265129M","2",休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-07 12:15:40.000,,2024-01-14 11:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce22dfc52756c","913203240551775082","2",维护保养机器,2024-01-07 00:00:00.000,2024-01-08 23:59:59.000,2024-01-08 23:59:59.000,"2","1",,2024-01-07 12:28:33.000,,2024-01-13 09:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce24501887d73","913213000695310374","2",正常休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,,"1","1",,2024-01-07 12:53:42.000,,2024-01-07 12:53:42.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce26c862d122a","91320321063272548Y","2",放假,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-07 13:36:52.000,,2024-02-01 12:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce26c8941122b","913203217500420582","2",休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-07 13:36:53.000,,2024-01-09 10:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce291e4733565","91321181692586312D","2",暂停喷塑,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-07 14:17:41.000,,2024-01-08 14:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce2a81af94933","92320684MA1P0RCG2M","2",周末放假。,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-08 09:51:28.000,"2","1",,2024-01-08 09:51:28.000,,2024-01-08 09:51:28.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce2b5e17e575f","913208046878206372","2",休息一天,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-07 14:56:59.000,,2024-01-21 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce2b88c885a37","91320703796138303L","2",周末安排休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-07 14:59:54.000,,2024-01-15 10:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce2ccc66e6b1f","92320621MA1PBJ2J16","2",周末休息。,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-08 08:50:19.000,"2","1",,2024-01-08 08:50:19.000,,2024-01-08 08:50:19.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018ce2ff700921ae","92320205MA1Q2GGA0Y","2",放假休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,,"1","1",,2024-01-07 16:17:20.000,,2024-01-07 16:17:20.000,
